sample_id,site_id,site_code,day,month,year,taxon_code,taxon_name,taxon_id,abundance,ept,diptera,insect,mollusc,annelid,crustacea,group
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Gomphus_sp.;5331,Gomphus_sp.,5331,3,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Gyrinus_sp._Ad.;12412,Gyrinus_sp._Ad.,12412,2,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Heptagenia_sp.;5456,Heptagenia_sp.,5456,29,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Hydropsyche_sp.;5605,Hydropsyche_sp.,5605,42,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Hydropsychidae_Gen._sp.;8474,Hydropsychidae_Gen._sp.,8474,1,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Limnephilidae_Gen._sp.;5809,Limnephilidae_Gen._sp.,5809,3,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Limnius_sp._Ad.;12093,Limnius_sp._Ad.,12093,1,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Lymnaea_sp.;5919,Lymnaea_sp.,5919,5,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Nemoura_sp.;6108,Nemoura_sp.,6108,1,Yes,NA,Yes,NA,NA,NA,Plecoptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,17,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Onychogomphus_forcipatus;6194,Onychogomphus_forcipatus,6194,2,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Piscicola_geometra;6408,Piscicola_geometra,6408,1,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Platambus_maculatus_Ad.;11746,Platambus_maculatus_Ad.,11746,2,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Platycnemis_sp.;9156,Platycnemis_sp.,9156,8,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Potamanthus_luteus;6510,Potamanthus_luteus,6510,5,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Simuliidae_Gen._sp.;6842,Simuliidae_Gen._sp.,6842,11,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Sphaerium_sp.;6886,Sphaerium_sp.,6886,2,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Tipula_sp.;7077,Tipula_sp.,7077,4,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,28,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Atherix_sp.;4365,Atherix_sp.,4365,16,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Baetis_sp.;4419,Baetis_sp.,4419,19,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Bithynia_tentaculata;4462,Bithynia_tentaculata,4462,18,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Borysthenia_naticina;4471,Borysthenia_naticina,4471,51,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Calopteryx_sp.;4531,Calopteryx_sp.,4531,28,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Chelicorophium_curvispinum;22441,Chelicorophium_curvispinum,22441,39,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,214,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Dicranota_bimaculata;7186,Dicranota_bimaculata,7186,18,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Dixa_sp.;4989,Dixa_sp.,4989,1,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Ephemera_sp.;5128,Ephemera_sp.,5128,24,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Erpobdella_octoculata;5159,Erpobdella_octoculata,5159,44,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Gammarus_sp.;5293,Gammarus_sp.,5293,54,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Gomphus_sp.;5331,Gomphus_sp.,5331,8,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Gyraulus_sp.;5359,Gyraulus_sp.,5359,46,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Helobdella_stagnalis;5413,Helobdella_stagnalis,5413,21,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Limnephilus_sp.;5844,Limnephilus_sp.,5844,4,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Lymnaea_sp.;5919,Lymnaea_sp.,5919,170,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Nepa_cinerea;6118,Nepa_cinerea,6118,1,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,178,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Pisidium_sp.;6425,Pisidium_sp.,6425,33,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Platycnemis_sp.;9156,Platycnemis_sp.,9156,16,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Sphaerium_sp.;6886,Sphaerium_sp.,6886,87,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Tabanus_sp.;6963,Tabanus_sp.,6963,58,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Tipula_sp.;7077,Tipula_sp.,7077,24,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Unio_sp.;7138,Unio_sp.,7138,17,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,199,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Asellus_aquaticus;8691,Asellus_aquaticus,8691,37,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Atherix_sp.;4365,Atherix_sp.,4365,58,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Baetis_sp.;4419,Baetis_sp.,4419,131,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Brachycentrus_sp.;4480,Brachycentrus_sp.,4480,92,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Calopteryx_sp.;4531,Calopteryx_sp.,4531,21,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Centroptilum_luteolum;8850,Centroptilum_luteolum,8850,103,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Cheumatopsyche_lepida;4639,Cheumatopsyche_lepida,4639,12,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,271,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Coenagrion_sp.;4722,Coenagrion_sp.,4722,21,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Corixa_sp.;4746,Corixa_sp.,4746,25,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Dicranota_bimaculata;7186,Dicranota_bimaculata,7186,108,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Erpobdella_octoculata;5159,Erpobdella_octoculata,5159,25,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Gammarus_sp.;5293,Gammarus_sp.,5293,35,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Gomphus_sp.;5331,Gomphus_sp.,5331,9,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Heptagenia_sp.;5456,Heptagenia_sp.,5456,149,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Hydropsyche_sp.;5605,Hydropsyche_sp.,5605,360,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Kageronia_fuscogrisea;5452,Kageronia_fuscogrisea,5452,37,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Lymnaea_sp.;5919,Lymnaea_sp.,5919,77,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Notonecta_sp.;6139,Notonecta_sp.,6139,7,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,249,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Platycnemis_sp.;9156,Platycnemis_sp.,9156,21,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Ptychoptera_sp.;7492,Ptychoptera_sp.,7492,32,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Radix_sp.;6673,Radix_sp.,6673,8,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Sphaerium_sp.;6886,Sphaerium_sp.,6886,116,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Tabanus_sp.;6963,Tabanus_sp.,6963,36,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Tipula_sp.;7077,Tipula_sp.,7077,68,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Unio_sp.;7138,Unio_sp.,7138,4,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,39,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Asellus_aquaticus;8691,Asellus_aquaticus,8691,22,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Atherix_sp.;4365,Atherix_sp.,4365,10,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Baetis_sp.;4419,Baetis_sp.,4419,42,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Bithynia_leachii_ssp.;19308,Bithynia_leachii_ssp.,19308,6,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Bithynia_tentaculata;4462,Bithynia_tentaculata,4462,14,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Borysthenia_naticina;4471,Borysthenia_naticina,4471,24,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Brachycentrus_sp.;4480,Brachycentrus_sp.,4480,39,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Calopteryx_sp.;4531,Calopteryx_sp.,4531,39,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Centroptilum_luteolum;8850,Centroptilum_luteolum,8850,18,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,88,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Cyrnus_flavidus;4874,Cyrnus_flavidus,4874,18,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Dicranota_bimaculata;7186,Dicranota_bimaculata,7186,39,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Erpobdella_octoculata;5159,Erpobdella_octoculata,5159,6,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Gammarus_sp.;5293,Gammarus_sp.,5293,46,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Gomphus_sp.;5331,Gomphus_sp.,5331,4,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Gyrinus_sp._Ad.;12412,Gyrinus_sp._Ad.,12412,11,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Hydropsyche_sp.;5605,Hydropsyche_sp.,5605,45,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Lumbriculus_sp.;5906,Lumbriculus_sp.,5906,9,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Lymnaea_sp.;5919,Lymnaea_sp.,5919,20,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,110,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Paramysis_lacustris;9278,Paramysis_lacustris,9278,12,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Pisidium_sp.;6425,Pisidium_sp.,6425,32,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Sphaerium_sp.;6886,Sphaerium_sp.,6886,17,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Tipula_sp.;7077,Tipula_sp.,7077,46,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Ancylus_fluviatilis;4310,Ancylus_fluviatilis,4310,35,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,13,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Asellus_aquaticus;8691,Asellus_aquaticus,8691,5,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Athripsodes_sp.;4371,Athripsodes_sp.,4371,38,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Baetis_sp.;4419,Baetis_sp.,4419,32,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Borysthenia_naticina;4471,Borysthenia_naticina,4471,26,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Brachycentrus_sp.;4480,Brachycentrus_sp.,4480,62,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Caenis_sp.;4528,Caenis_sp.,4528,18,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Calopteryx_sp.;4531,Calopteryx_sp.,4531,4,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Capnia_sp.;4552,Capnia_sp.,4552,8,Yes,NA,Yes,NA,NA,NA,Plecoptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,59,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Cloeon_sp.;4709,Cloeon_sp.,4709,14,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Ephemera_sp.;5128,Ephemera_sp.,5128,3,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Erpobdella_octoculata;5159,Erpobdella_octoculata,5159,4,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Gammarus_sp.;5293,Gammarus_sp.,5293,11,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Gyraulus_sp.;5359,Gyraulus_sp.,5359,20,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Heptagenia_sp.;5456,Heptagenia_sp.,5456,46,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Hydropsyche_sp.;5605,Hydropsyche_sp.,5605,48,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Ischnura_sp.;9045,Ischnura_sp.,9045,6,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Lithoglyphus_naticoides;5896,Lithoglyphus_naticoides,5896,78,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Lymnaea_sp.;5919,Lymnaea_sp.,5919,75,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Muscidae_Gen._sp.;8659,Muscidae_Gen._sp.,8659,35,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,250,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Paramysis_lacustris;9278,Paramysis_lacustris,9278,16,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Pisidium_sp.;6425,Pisidium_sp.,6425,148,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Platycnemis_sp.;9156,Platycnemis_sp.,9156,8,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Radix_sp.;6673,Radix_sp.,6673,8,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Simulium_sp.;6853,Simulium_sp.,6853,30,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Sphaerium_sp.;6886,Sphaerium_sp.,6886,123,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Synurella_ambulans;6960,Synurella_ambulans,6960,5,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Tabanus_sp.;6963,Tabanus_sp.,6963,8,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Theodoxus_fluviatilis;7025,Theodoxus_fluviatilis,7025,18,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Tipula_sp.;7077,Tipula_sp.,7077,67,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Unio_sp.;7138,Unio_sp.,7138,18,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Viviparus_viviparus;7158,Viviparus_viviparus,7158,22,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3,10,2016,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,10,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3,10,2016,Asellus_aquaticus;8691,Asellus_aquaticus,8691,47,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3,10,2016,Calopteryx_sp.;4531,Calopteryx_sp.,4531,19,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3,10,2016,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,413,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3,10,2016,Corixa_sp.;4746,Corixa_sp.,4746,16,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2016_3.10.2016,LTR1,LTR1_2016,3,10,2016,Enallagma_sp.;8971,Enallagma_sp.,8971,6,NA,NA,Yes,NA,NA,NA,Odonata
