sample_id,site_id,site_code,day,month,year,taxon_code,taxon_name,taxon_id,abundance,ept,epto,coleoptera,diptera,insect,mollusc,annelid,crustacea,group
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Limnephilidae_Gen._sp.;5809,Limnephilidae_Gen._sp.,5809,3,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Limnius_sp._Ad.;12093,Limnius_sp._Ad.,12093,1,NA,NA,Yes,NA,Yes,NA,NA,NA,Coleoptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Lymnaea_sp.;5919,Lymnaea_sp.,5919,5,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Nemoura_sp.;6108,Nemoura_sp.,6108,1,Yes,Yes,NA,NA,Yes,NA,NA,NA,Plecoptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,17,NA,NA,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Onychogomphus_forcipatus;6194,Onychogomphus_forcipatus,6194,2,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Piscicola_geometra;6408,Piscicola_geometra,6408,1,NA,NA,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Platambus_maculatus_Ad.;11746,Platambus_maculatus_Ad.,11746,2,NA,NA,Yes,NA,Yes,NA,NA,NA,Coleoptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Platycnemis_pennipes;6438,Platycnemis_pennipes,6438,8,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Potamanthus_luteus;6510,Potamanthus_luteus,6510,5,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Simuliidae_Gen._sp.;6842,Simuliidae_Gen._sp.,6842,11,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Sphaerium_sp.;6886,Sphaerium_sp.,6886,2,NA,NA,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2010_4.10.2010,LTR1,LTR1_2010,4,10,2010,Tipula_sp.;7077,Tipula_sp.,7077,4,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,28,NA,NA,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Atherix_ibis;4363,Atherix_ibis,4363,16,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Baetis_rhodani;4415,Baetis_rhodani,4415,19,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Bithynia_tentaculata;4462,Bithynia_tentaculata,4462,18,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Borysthenia_naticina;4471,Borysthenia_naticina,4471,51,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Calopteryx_splendens;4530,Calopteryx_splendens,4530,9,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Calopteryx_virgo;4532,Calopteryx_virgo,4532,19,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Chelicorophium_curvispinum;22441,Chelicorophium_curvispinum,22441,39,NA,NA,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,214,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Dicranota_bimaculata;7186,Dicranota_bimaculata,7186,18,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Dixa_sp.;4989,Dixa_sp.,4989,1,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Ephemera_danica;5124,Ephemera_danica,5124,24,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Erpobdella_octoculata;5159,Erpobdella_octoculata,5159,44,NA,NA,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Gammarus_lacustris;5290,Gammarus_lacustris,5290,54,NA,NA,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Gomphus_vulgatissimus;5332,Gomphus_vulgatissimus,5332,8,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Gyraulus_sp.;5359,Gyraulus_sp.,5359,46,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Helobdella_stagnalis;5413,Helobdella_stagnalis,5413,21,NA,NA,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Limnephilus_sp.;5844,Limnephilus_sp.,5844,4,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Lymnaea_sp.;5919,Lymnaea_sp.,5919,170,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Nepa_cinerea;6118,Nepa_cinerea,6118,1,NA,NA,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,178,NA,NA,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Pisidium_amnicum;6409,Pisidium_amnicum,6409,33,NA,NA,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Platycnemis_pennipes;6438,Platycnemis_pennipes,6438,16,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Sphaerium_corneum;6882,Sphaerium_corneum,6882,87,NA,NA,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Tabanus_sp.;6963,Tabanus_sp.,6963,58,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Tipula_sp.;7077,Tipula_sp.,7077,24,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2012_1.10.2012,LTR1,LTR1_2012,1,10,2012,Unio_sp.;7138,Unio_sp.,7138,17,NA,NA,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,199,NA,NA,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Asellus_aquaticus;8691,Asellus_aquaticus,8691,37,NA,NA,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Atherix_ibis;4363,Atherix_ibis,4363,58,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Baetis_rhodani;4415,Baetis_rhodani,4415,55,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Baetis_sp.;4419,Baetis_sp.,4419,76,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Brachycentrus_subnubilus;4481,Brachycentrus_subnubilus,4481,92,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Calopteryx_splendens;4530,Calopteryx_splendens,4530,17,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Calopteryx_virgo;4532,Calopteryx_virgo,4532,4,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Centroptilum_luteolum;8850,Centroptilum_luteolum,8850,103,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Cheumatopsyche_lepida;4639,Cheumatopsyche_lepida,4639,12,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,271,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Coenagrion_puella;4719,Coenagrion_puella,4719,15,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Coenagrion_pulchellum;4720,Coenagrion_pulchellum,4720,6,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Corixa_sp.;4746,Corixa_sp.,4746,25,NA,NA,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Dicranota_bimaculata;7186,Dicranota_bimaculata,7186,108,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Erpobdella_octoculata;5159,Erpobdella_octoculata,5159,25,NA,NA,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Gammarus_lacustris;5290,Gammarus_lacustris,5290,35,NA,NA,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Gomphus_vulgatissimus;5332,Gomphus_vulgatissimus,5332,9,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Heptagenia_flava;5450,Heptagenia_flava,5450,60,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Heptagenia_sulphurea;5457,Heptagenia_sulphurea,5457,89,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Hydropsyche_angustipennis_ssp.;21230,Hydropsyche_angustipennis_ssp.,21230,128,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Hydropsyche_contubernalis_ssp.;5592,Hydropsyche_contubernalis_ssp.,5592,48,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Hydropsyche_pellucidula;5601,Hydropsyche_pellucidula,5601,90,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Hydropsyche_siltalai;5604,Hydropsyche_siltalai,5604,34,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Hydropsyche_sp.;5605,Hydropsyche_sp.,5605,60,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Kageronia_fuscogrisea;5452,Kageronia_fuscogrisea,5452,37,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Lymnaea_sp.;5919,Lymnaea_sp.,5919,77,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Notonecta_glauca_ssp.;19375,Notonecta_glauca_ssp.,19375,7,NA,NA,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,249,NA,NA,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Platycnemis_pennipes;6438,Platycnemis_pennipes,6438,21,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Ptychoptera_sp.;7492,Ptychoptera_sp.,7492,32,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Radix_auricularia;6669,Radix_auricularia,6669,8,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Sphaerium_corneum;6882,Sphaerium_corneum,6882,74,NA,NA,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Sphaerium_rivicola;6884,Sphaerium_rivicola,6884,42,NA,NA,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Tabanus_sp.;6963,Tabanus_sp.,6963,36,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Tipula_sp.;7077,Tipula_sp.,7077,68,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2013_7.10.2013,LTR1,LTR1_2013,7,10,2013,Unio_tumidus_ssp.;19442,Unio_tumidus_ssp.,19442,4,NA,NA,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,39,NA,NA,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Asellus_aquaticus;8691,Asellus_aquaticus,8691,22,NA,NA,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Atherix_ibis;4363,Atherix_ibis,4363,10,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Baetis_rhodani;4415,Baetis_rhodani,4415,16,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Baetis_sp.;4419,Baetis_sp.,4419,26,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Bithynia_leachii_ssp.;19308,Bithynia_leachii_ssp.,19308,6,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Bithynia_tentaculata;4462,Bithynia_tentaculata,4462,14,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Borysthenia_naticina;4471,Borysthenia_naticina,4471,24,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Brachycentrus_maculatus;6184,Brachycentrus_maculatus,6184,10,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Brachycentrus_subnubilus;4481,Brachycentrus_subnubilus,4481,29,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Calopteryx_splendens;4530,Calopteryx_splendens,4530,26,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Calopteryx_virgo;4532,Calopteryx_virgo,4532,13,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Centroptilum_luteolum;8850,Centroptilum_luteolum,8850,18,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,88,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Cyrnus_flavidus;4874,Cyrnus_flavidus,4874,18,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Dicranota_bimaculata;7186,Dicranota_bimaculata,7186,39,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Erpobdella_octoculata;5159,Erpobdella_octoculata,5159,6,NA,NA,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Gammarus_lacustris;5290,Gammarus_lacustris,5290,46,NA,NA,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Gomphus_vulgatissimus;5332,Gomphus_vulgatissimus,5332,4,NA,Yes,NA,NA,Yes,NA,NA,NA,Odonata
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Gyrinus_sp._Ad.;12412,Gyrinus_sp._Ad.,12412,11,NA,NA,Yes,NA,Yes,NA,NA,NA,Coleoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Hydropsyche_angustipennis_ssp.;21230,Hydropsyche_angustipennis_ssp.,21230,13,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Hydropsyche_contubernalis_ssp.;5592,Hydropsyche_contubernalis_ssp.,5592,10,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Hydropsyche_pellucidula;5601,Hydropsyche_pellucidula,5601,6,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Hydropsyche_siltalai;5604,Hydropsyche_siltalai,5604,8,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Hydropsyche_sp.;5605,Hydropsyche_sp.,5605,8,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Lumbriculus_sp.;5906,Lumbriculus_sp.,5906,9,NA,NA,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Lymnaea_sp.;5919,Lymnaea_sp.,5919,20,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,110,NA,NA,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Paramysis_lacustris;9278,Paramysis_lacustris,9278,12,NA,NA,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Pisidium_amnicum;6409,Pisidium_amnicum,6409,13,NA,NA,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Pisidium_casertanum_ssp.;19391,Pisidium_casertanum_ssp.,19391,19,NA,NA,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Sphaerium_corneum;6882,Sphaerium_corneum,6882,14,NA,NA,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Sphaerium_rivicola;6884,Sphaerium_rivicola,6884,3,NA,NA,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1_2014_6.10.2014,LTR1,LTR1_2014,6,10,2014,Tipula_sp.;7077,Tipula_sp.,7077,46,NA,NA,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Ancylus_fluviatilis;4310,Ancylus_fluviatilis,4310,35,NA,NA,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,13,NA,NA,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Asellus_aquaticus;8691,Asellus_aquaticus,8691,5,NA,NA,NA,NA,NA,NA,NA,Yes,Crustacea
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Athripsodes_aterrimus;4367,Athripsodes_aterrimus,4367,38,Yes,Yes,NA,NA,Yes,NA,NA,NA,Trichoptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Baetis_rhodani;4415,Baetis_rhodani,4415,10,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1_2015_5.10.2015,LTR1,LTR1_2015,5,10,2015,Baetis_sp.;4419,Baetis_sp.,4419,22,Yes,Yes,NA,NA,Yes,NA,NA,NA,Ephemeroptera
