Anodonta_sp.,Bivalvia,0,1,1,4,2,1,2,0,0,0
Anopheles_sp.,Diptera,0,0,1,0,2,1,0,0,0,0
Apatania_auricula,Trichoptera,0,0,0,0,0,0,0,8,0,0
Apatania_sp.,Trichoptera,0,0,0,0,0,3,0,0,0,0
Aphelocheirus_aestivalis,Hemiptera,549,0,915,933,753,823,351,536,0,527
Asellus_aquaticus,Isopoda,224,51,317,487,314,284,626,526,149,793
Astacus_leptodactylus,Decapoda,0,0,0,0,1,1,0,0,0,0
Astacus_sp.,Decapoda,0,0,0,0,0,2,0,0,0,5
Athericidae_Gen._sp.,Diptera,0,0,3,0,0,6,0,0,0,2
Atherix_ibis,Diptera,104,0,489,449,255,98,192,152,0,84
Atherix_sp.,Diptera,59,0,110,87,23,106,13,5,0,0
Athripsodes_albifrons,Trichoptera,0,0,0,0,26,0,7,0,0,0
Athripsodes_aterrimus,Trichoptera,92,0,287,225,488,222,201,195,0,80
Athripsodes_bilineatus_ssp.,Trichoptera,1,0,2,0,0,3,0,0,0,24
Athripsodes_cinereus,Trichoptera,11,0,111,106,0,59,72,48,0,35
Athripsodes_sp.,Trichoptera,49,0,116,69,17,203,0,0,0,16
Atrichops_crassipes,Diptera,0,0,5,2,97,9,5,12,0,9
Atrichops_sp.,Diptera,0,0,0,0,18,0,0,0,0,0
Baetidae_Gen._sp.,Ephemeroptera,2,0,0,0,0,2,0,1,0,0
Baetis_digitatus,Ephemeroptera,0,0,0,0,0,0,0,0,0,12
Baetis_fuscatus,Ephemeroptera,0,0,0,0,1,0,0,0,0,0
Baetis_rhodani,Ephemeroptera,551,0,706,710,237,124,470,339,0,612
Baetis_scambus,Ephemeroptera,0,0,0,0,0,0,0,0,0,111
Baetis_sp.,Ephemeroptera,325,21,321,1121,1369,992,1285,324,0,51
Baetis_tricolor,Ephemeroptera,0,0,15,0,0,0,0,0,0,0
Bathyomphalus_contortus,Gastropoda,0,0,0,9,0,0,0,0,0,34
Beraea_pullata,Trichoptera,0,0,0,0,24,0,0,0,0,0
Beraeodes_minutus,Trichoptera,1,0,176,293,9,111,24,0,0,0
Berosus_sp._Ad.,Coleoptera,0,0,0,0,0,17,0,0,0,0
Bezzia_sp.,Diptera,39,0,12,4,37,84,38,33,0,27
Bithynia_leachii_ssp.,Gastropoda,43,8,248,108,135,164,130,209,0,10
Bithynia_tentaculata,Gastropoda,463,22,1403,689,797,438,507,452,0,408
Bithynia_transsilvanica,Gastropoda,0,4,0,2,0,0,0,0,0,119
Borysthenia_naticina,Gastropoda,6,0,362,44,269,250,186,443,0,66
Brachycentrus_maculatus,Trichoptera,0,0,321,2,112,37,31,0,0,17
Brachycentrus_sp.,Trichoptera,68,0,0,0,0,0,0,0,0,0
Brachycentrus_subnubilus,Trichoptera,297,0,1019,451,853,771,467,324,0,173
Brachycercus_harrisella,Ephemeroptera,1,0,1,0,217,0,0,0,0,0
Brachytron_pratense,Odonata,0,0,0,0,3,0,0,0,1,4
Brillia_sp.,Diptera,0,0,0,0,11,0,0,0,0,0
Brychius_elevatus_Ad.,Coleoptera,5,1,0,1,0,0,0,0,0,0
Caenidae_Gen._sp.,Ephemeroptera,35,0,0,0,0,0,0,0,0,0
Caenis_horaria,Ephemeroptera,10,0,13,61,104,23,18,6,0,170
Caenis_luctuosa,Ephemeroptera,0,0,0,11,0,0,0,137,0,44
Caenis_macrura,Ephemeroptera,131,0,166,214,281,215,193,153,560,891
Caenis_sp.,Ephemeroptera,72,20,89,69,9,284,134,60,0,133
Callicorixa_praeusta_ssp.,Hemiptera,0,0,0,0,0,2,0,0,0,0
Calopteryx_sp.,Odonata,0,0,3,0,0,0,0,0,0,11
Calopteryx_splendens,Odonata,73,15,41,251,187,79,157,85,0,198
Calopteryx_virgo,Odonata,308,4,289,110,127,95,117,75,0,206
Capnia_sp.,Plecoptera,52,0,0,0,0,78,18,0,0,25
Capnopsis_schilleri_ssp.,Plecoptera,0,0,0,0,0,1,0,0,0,0
Cataclysta_lemnata,Lepidoptera,0,0,3,1,133,192,19,16,0,53
Centroptilum_luteolum,Ephemeroptera,0,0,0,216,223,236,134,136,0,30
Ceraclea_albimacula,Trichoptera,0,0,48,0,2,0,0,0,0,0
Ceraclea_annulicornis,Trichoptera,1,0,794,44,0,29,18,61,0,0
Ceraclea_fulva,Trichoptera,0,0,1,0,0,0,0,0,0,0
Ceraclea_sp.,Trichoptera,2,0,0,0,0,0,12,7,0,0
Ceratopogonidae_Gen._sp.,Diptera,0,4,0,6,0,0,9,32,0,26
Chaetogammarus_warpachowskyi,Amphipoda,0,0,0,0,1,147,55,0,0,409
Chaetopteryx_villosa_ssp.,Trichoptera,2,0,153,0,27,0,0,1,0,0
Chaoborus_crystallinus,Diptera,0,0,0,0,1,0,0,0,0,0
Chelicorophium_curvispinum,Amphipoda,0,128,39,398,31,258,22,29,0,820
Cheumatopsyche_lepida,Trichoptera,122,0,634,120,176,63,340,144,0,0
Chironomidae_Gen._sp.,Diptera,1191,710,2020,2559,1709,1225,2413,1295,407,6046
Chironominae_Gen._sp.,Diptera,0,0,6,22,10,76,231,1,0,158
Chironomus_dorsalis,Diptera,0,0,0,0,0,0,0,0,0,86
Chironomus_plumosus,Diptera,0,0,0,0,37,0,0,0,0,22
Chironomus_riparius,Diptera,0,0,0,0,28,0,0,0,0,0
Chironomus_sp.,Diptera,0,0,1,1,0,1,0,2,0,9
Chloroperla_sp.,Plecoptera,0,0,263,228,0,0,95,0,0,0
Chrysopilus_sp.,Diptera,0,0,0,0,0,0,0,5,0,0
Chrysops_sp.,Diptera,0,0,0,1,0,2,0,0,0,0
Clinotanypus_nervosus,Diptera,0,0,0,4,0,0,0,0,0,0
Cloeon_dipterum,Ephemeroptera,42,0,268,18,560,648,53,181,0,518
Cloeon_simile,Ephemeroptera,0,0,0,0,68,15,134,122,0,54
Cloeon_sp.,Ephemeroptera,54,0,317,8,731,30,66,171,28,0
Coenagrion_armatum,Odonata,0,0,0,0,0,0,0,0,0,7
Coenagrion_puella,Odonata,0,0,1,23,0,4,0,0,0,0
Coenagrion_pulchellum,Odonata,0,0,0,6,4,1,0,0,1,56
Coenagrion_sp.,Odonata,13,0,1,0,1,0,5,0,0,0
Coenagrionidae_Gen._sp.,Odonata,0,0,40,5,15,4,2,0,0,0
Colymbetinae_Gen._sp._Ad.,Coleoptera,0,0,0,0,0,0,4,0,0,0
Cordulegaster_boltonii,Odonata,2,0,0,3,1,2,1,0,0,2
Cordulia_aenea,Odonata,0,0,2,17,0,0,3,1,0,25
Corixa_sp.,Hemiptera,0,0,209,234,108,164,73,89,0,57
Corixidae_Gen._sp.,Hemiptera,0,0,197,0,0,0,0,0,0,0
Corophiidae_Gen._sp.,Amphipoda,31,0,0,0,0,0,0,0,0,0
Cricotopus_sp.,Diptera,0,0,0,0,0,8,0,0,0,20
Cricotopus_sylvestris,Diptera,0,0,0,0,0,12,0,0,0,0
Crunoecia_irrorata_ssp.,Trichoptera,0,0,182,40,355,101,64,0,0,0
Crunoecia_sp.,Trichoptera,2,0,0,0,0,0,0,0,0,0
Cryptochironomus_defectus,Diptera,0,0,0,0,69,0,0,0,0,11
Cryptochironomus_sp.,Diptera,0,0,0,0,0,0,0,0,0,1
Cybister_lateralimarginalis_Ad.,Coleoptera,0,0,0,0,0,0,0,0,0,6
Cymatia_coleoptrata,Hemiptera,0,0,0,0,3,0,0,0,0,0
Cyrnus_crenaticornis,Trichoptera,0,0,0,0,0,0,0,0,0,4
Cyrnus_flavidus,Trichoptera,0,0,21,109,19,31,18,68,0,0
Cyrnus_insolutus,Trichoptera,0,0,0,0,2,0,0,0,0,0
Cyrnus_trimaculatus,Trichoptera,1,0,0,0,1,4,3,0,0,0
Dendrocoelum_lacteum,Platyhelminthes,0,0,0,0,0,0,1,0,0,23
Deronectes_latus_Ad.,Coleoptera,0,0,0,2,0,0,0,0,0,0
Diamesinae_Gen._sp.,Diptera,0,0,0,0,0,1,0,0,0,0
Dicranota_bimaculata,Diptera,147,0,728,411,340,318,300,94,0,34
Dixa_sp.,Diptera,7,0,5,34,54,45,12,22,0,9
Dixella_sp.,Diptera,0,0,1,0,0,0,0,0,0,0
Dixidae_Gen._sp.,Diptera,0,0,0,0,0,4,0,0,0,2
Dolichopodidae_Gen._sp.,Diptera,0,0,0,12,0,0,0,0,0,0
Dreissena_polymorpha,Bivalvia,75,94,194,651,143,135,267,123,0,122
Dryopidae_Gen._sp._Ad.,Coleoptera,6,9,14,9,0,6,92,359,0,791
Dugesiidae_Gen._sp.,Platyhelminthes,0,0,0,0,0,12,0,0,0,0
Dytiscidae_Gen._sp._Ad.,Coleoptera,2,8,2,0,0,0,0,0,0,0
Dytiscus_marginalis_Ad.,Coleoptera,0,0,6,25,0,12,0,0,0,5
Dytiscus_sp._Ad.,Coleoptera,0,0,3,0,0,20,4,1,0,0
Eiseniella_tetraedra,Oligochaeta,0,0,14,0,0,3,0,0,0,5
Elmidae_Gen._sp._Ad.,Coleoptera,0,0,0,0,0,0,0,0,0,11
Elmis_aenea_Ad.,Coleoptera,329,0,610,930,726,326,543,228,0,406
Elmis_sp._Ad.,Coleoptera,2,1,6,4,0,212,65,52,0,0
Elodes_sp._Ad.,Coleoptera,2,0,176,102,2,6,0,50,0,1
Eloeophila_sp.,Diptera,0,0,3,13,0,8,0,6,0,0
Elophila_sp.,Lepidoptera,0,0,0,0,5,0,0,0,0,0
Empididae_Gen._sp.,Diptera,0,0,0,32,0,0,4,0,0,1
Enallagma_cyathigerum,Odonata,0,1,0,5,2,0,14,3,0,18
Enallagma_sp.,Odonata,0,1,0,0,0,0,0,0,0,0
Endochironomus_sp.,Diptera,0,0,0,0,0,0,0,0,0,1
Endochironomus_tendens,Diptera,0,0,0,0,0,0,0,0,0,4
Ephemera_danica,Ephemeroptera,329,0,526,194,357,65,177,91,0,81
Ephemera_lineata,Ephemeroptera,22,0,0,46,35,0,4,0,0,0
Ephemera_sp.,Ephemeroptera,2,40,6,3,0,7,0,1,0,0
Ephemera_vulgata,Ephemeroptera,39,0,145,266,304,130,127,247,1,211
Ephemerella_sp.,Ephemeroptera,1,0,0,0,0,0,0,0,0,0
Ephydridae_Gen._sp.,Diptera,0,0,0,0,0,0,0,2,0,0
Epitheca_bimaculata,Odonata,0,0,1,6,0,0,0,0,0,7
Erpobdella_octoculata,Hirudinea,222,17,446,278,330,327,335,169,33,323
Erythromma_najas,Odonata,1,0,1,8,3,1,3,1,0,11
Erythromma_viridulum,Odonata,0,0,0,1,0,0,0,0,0,4
Esolus_sp._Ad.,Coleoptera,0,0,0,0,14,0,0,0,0,0
Galba_truncatula,Gastropoda,0,0,0,2,0,18,4,0,0,1
Gammarus_lacustris,Amphipoda,417,0,365,486,373,244,216,175,0,156
Gammarus_pulex,Amphipoda,13,0,5,33,5,2,37,482,0,566
Gammarus_sp.,Amphipoda,131,68,58,30,57,42,5,1,0,0
Gerris_lacustris,Hemiptera,2,0,0,4,8,16,0,9,0,4
Gerris_sp.,Hemiptera,0,0,0,0,8,3,0,0,0,0
Glossiphonia_complanata,Hirudinea,13,22,22,30,14,37,20,25,0,33
Glossiphonia_concolor,Hirudinea,0,0,1,0,5,0,1,0,0,9
Glossiphonia_heteroclita,Hirudinea,0,0,1,0,0,0,0,0,0,3
Glossosoma_boltoni,Trichoptera,23,0,0,0,14,0,0,0,0,0
Goera_pilosa,Trichoptera,116,0,206,44,28,37,55,131,0,59
Goeridae_Gen._sp.,Trichoptera,0,0,0,0,0,6,0,0,0,0
Gomphus_flavipes,Odonata,5,0,0,75,5,1,73,15,0,12
Gomphus_sp.,Odonata,6,1,1,0,0,0,0,2,0,0
Gomphus_vulgatissimus,Odonata,43,1,122,234,121,41,19,4,0,21
Grammotaulius_nigropunctatus,Trichoptera,0,0,0,0,0,0,0,4,0,0
Gyraulus_albus,Gastropoda,0,0,0,58,13,128,50,40,0,5
Gyraulus_crista,Gastropoda,0,0,0,0,0,0,0,0,0,4
Gyraulus_riparius,Gastropoda,0,0,0,0,0,0,0,0,0,38
Gyraulus_rossmaessleri,Gastropoda,0,0,2,0,3,2,0,0,0,0
Gyraulus_sp.,Gastropoda,140,0,642,209,271,309,627,385,0,14
Gyrinidae_Gen._sp._Ad.,Coleoptera,0,0,0,35,15,21,21,41,0,14
Gyrinus_aeratus_Ad.,Coleoptera,0,0,0,0,0,0,0,0,0,3
Gyrinus_minutus_Ad.,Coleoptera,0,0,0,4,0,0,0,0,0,0
Gyrinus_natator_Ad.,Coleoptera,0,0,0,0,3,0,0,0,0,0
Gyrinus_paykulli_Ad.,Coleoptera,0,0,1,0,0,0,0,0,0,0
Gyrinus_sp._Ad.,Coleoptera,110,0,66,143,273,166,41,33,0,17
Habrophlebia_fusca,Ephemeroptera,0,0,113,0,0,76,14,16,0,1
Habrophlebia_lauta,Ephemeroptera,0,0,20,0,0,31,0,3,0,0
Haemopis_sanguisuga,Hirudinea,0,0,0,2,1,0,4,0,0,0
Haemopis_sp.,Hirudinea,0,0,0,0,0,3,0,0,0,0
Halesus_digitatus_ssp.,Trichoptera,0,0,0,28,2,0,0,32,0,0
Halesus_radiatus,Trichoptera,31,0,58,48,11,11,11,44,0,0
Halesus_sp.,Trichoptera,0,0,0,0,0,0,0,20,0,0
Haliplidae_Gen._sp._Ad.,Coleoptera,0,0,0,0,0,3,2,0,0,0
Haliplus_confinis_Ad.,Coleoptera,0,0,0,0,0,0,0,0,0,1
Haliplus_flavicollis_Ad.,Coleoptera,0,0,0,1,44,1,0,0,0,0
Haliplus_fluviatilis_Ad.,Coleoptera,0,0,0,0,1,2,1,0,0,0
Haliplus_lineolatus_Ad.,Coleoptera,0,0,0,0,0,0,0,0,28,0
Haliplus_ruficollis_Ad.,Coleoptera,0,0,0,0,0,0,0,0,0,4
Haliplus_sp._Ad.,Coleoptera,10,17,12,36,56,77,43,10,0,24
Helobdella_stagnalis,Hirudinea,33,8,102,65,72,54,101,56,17,32
Hemiclepsis_marginata,Hirudinea,0,0,6,0,0,3,0,0,0,2
Heptagenia_coerulans,Ephemeroptera,133,0,0,66,21,56,90,95,0,1
Heptagenia_flava,Ephemeroptera,48,0,372,170,93,135,5,61,0,12
Heptagenia_longicauda,Ephemeroptera,0,0,0,0,0,0,274,92,0,0
Heptagenia_sp.,Ephemeroptera,81,0,0,0,0,0,0,1,0,2
Heptagenia_sulphurea,Ephemeroptera,133,0,613,414,109,113,171,144,0,10
Hesperocorixa_sahlbergi,Hemiptera,0,0,0,0,1,2,9,0,0,0
Hesperocorixa_sp.,Hemiptera,0,0,1,85,195,33,98,41,0,60
Holocentropus_dubius,Trichoptera,0,0,6,0,2,0,0,0,0,8
Hydatophylax_infumatus,Trichoptera,0,0,0,0,0,0,0,4,0,0
Hydraena_gracilis_Ad.,Coleoptera,0,0,0,0,0,0,0,0,0,3
Hydraena_sp._Ad.,Coleoptera,0,0,0,10,87,0,0,0,0,0
Hydraenidae_Gen._sp._Ad.,Coleoptera,0,0,1,0,0,102,6,0,0,0
Hydrochus_sp._Ad.,Coleoptera,0,0,0,0,0,15,0,0,0,0
Hydrophilidae_Gen._sp._Ad.,Coleoptera,0,0,1,0,0,6,1,0,0,0
Hydropsyche_angustipennis_ssp.,Trichoptera,263,0,886,812,495,284,594,844,0,442
Hydropsyche_contubernalis_ssp.,Trichoptera,109,0,86,328,272,168,368,175,0,47
Hydropsyche_pellucidula,Trichoptera,268,0,155,449,129,77,93,192,0,38
Hydropsyche_siltalai,Trichoptera,91,0,421,199,94,36,62,66,0,6
Hydropsyche_sp.,Trichoptera,224,3,88,178,118,241,54,81,0,23
Hydropsychidae_Gen._sp.,Trichoptera,1,0,0,0,0,0,0,0,0,0
Hydroptila_sp.,Trichoptera,0,0,0,0,0,0,0,0,0,41
Hydroptila_tineoides,Trichoptera,35,0,140,165,1031,470,155,0,0,158
Hydroptilidae_Gen._sp.,Trichoptera,0,0,0,0,0,8,0,0,0,0
Hygrotus_inaequalis_Ad.,Coleoptera,0,0,0,0,0,1,0,0,0,0
Hyphydrus_ovatus_Ad.,Coleoptera,0,0,0,0,2,1,1,0,0,0
Ilybius_sp._Ad.,Coleoptera,1,0,113,106,54,21,33,38,0,20
Ilyocoris_cimicoides_ssp.,Hemiptera,5,0,2,0,37,4,16,1,0,5
Ischnura_elegans,Odonata,0,0,0,34,14,30,29,16,0,1
Ischnura_pumilio,Odonata,3,0,13,3,9,0,2,12,0,20
Ischnura_sp.,Odonata,4,0,2,6,0,0,0,0,0,0
Isogenus_nubecula,Plecoptera,0,0,0,2,0,0,0,0,0,0
Isoperla_difformis,Plecoptera,0,0,0,0,0,0,6,16,0,0
Isoperla_grammatica,Plecoptera,77,0,70,232,297,57,194,61,0,50
Isoperla_obscura,Plecoptera,0,0,0,0,0,0,0,1,0,0
Isoperla_sp.,Plecoptera,0,0,22,0,6,2,8,101,0,0
Isoptena_serricornis,Plecoptera,0,0,0,0,1,0,0,0,0,0
Ithytrichia_lamellaris,Trichoptera,0,0,284,537,21,160,91,163,0,422
Kageronia_fuscogrisea,Ephemeroptera,96,0,206,145,131,93,1,33,0,24
Laccobius_sp._Ad.,Coleoptera,0,0,0,0,0,2,0,0,0,0
Laccophilus_hyalinus_Ad.,Coleoptera,5,0,0,0,4,3,2,8,0,3
Laccophilus_sp._Ad.,Coleoptera,0,0,0,0,5,9,32,0,0,28
Lepidostoma_basale,Trichoptera,730,0,128,49,180,136,42,8,0,0
Lepidostoma_hirtum,Trichoptera,36,0,54,393,591,157,133,22,0,11
Leptoceridae_Gen._sp.,Trichoptera,4,9,4,4,0,0,0,4,0,0
Leptocerus_interruptus,Trichoptera,0,0,757,17,703,0,55,1,0,0
Leptocerus_sp.,Trichoptera,1,0,0,0,0,0,0,0,0,0
Leptocerus_tineiformis,Trichoptera,0,0,387,31,59,62,98,25,0,23
Leptophlebia_marginata,Ephemeroptera,1,0,0,38,44,0,0,50,0,0
Leptophlebia_sp.,Ephemeroptera,0,0,0,4,0,0,1,0,0,0
Leptophlebia_vespertina,Ephemeroptera,0,0,126,175,67,27,25,849,0,0
Leptophlebiidae_Gen._sp.,Ephemeroptera,72,27,33,11,21,35,6,0,0,0
Lestes_sp.,Odonata,0,0,1,0,0,7,0,2,0,11
Lestidae_Gen._sp.,Odonata,1,0,0,0,0,0,0,0,0,0
Leuctra_digitata,Plecoptera,0,0,0,0,0,0,0,0,0,39
Leuctra_fusca_ssp.,Plecoptera,0,0,0,4,0,0,0,0,0,0
Leuctra_hippopus,Plecoptera,9,0,0,0,0,0,25,0,0,0
Leuctra_nigra,Plecoptera,0,0,0,18,0,0,0,0,0,0
Leuctra_sp.,Plecoptera,67,0,3,285,476,81,571,61,0,27
Libellula_quadrimaculata,Odonata,0,0,0,5,0,0,0,0,0,0
Libellula_sp.,Odonata,0,0,0,0,1,1,0,0,0,0
Limnephilidae_Gen._sp.,Trichoptera,14,0,16,1,20,3,0,36,0,0
Limnephilus_affinis,Trichoptera,0,0,0,0,6,0,0,0,0,0
Limnephilus_binotatus,Trichoptera,0,0,0,0,0,0,0,0,0,6
Limnephilus_bipunctatus,Trichoptera,0,0,0,0,0,0,0,10,0,0
Limnephilus_borealis,Trichoptera,0,0,0,0,0,0,0,54,0,0
Limnephilus_decipiens,Trichoptera,25,0,32,34,22,3,19,35,0,14
Limnephilus_flavicornis,Trichoptera,6,0,92,26,21,7,5,21,0,0
Limnephilus_fuscicornis,Trichoptera,1,0,32,13,13,0,3,26,0,0
Limnephilus_lunatus,Trichoptera,0,0,156,0,0,0,0,0,0,0
Limnephilus_politus,Trichoptera,75,0,84,42,42,0,27,44,0,0
Limnephilus_rhombicus_ssp.,Trichoptera,57,0,247,186,19,11,53,248,0,67
Limnephilus_sp.,Trichoptera,72,7,67,36,2,77,44,107,0,13
Limnephilus_stigma,Trichoptera,90,0,44,287,106,29,50,218,0,34
Limnephilus_vittatus,Trichoptera,0,0,72,0,0,0,0,0,0,0
Limnius_sp._Ad.,Coleoptera,86,0,117,177,238,457,39,112,0,59
Limnius_volckmari_Ad.,Coleoptera,159,0,895,968,725,269,885,199,0,100
Limnomysis_benedeni,Mysida,0,0,0,41,63,431,161,599,0,1125
Limoniidae_Gen._sp.,Diptera,5,0,3,56,0,8,20,46,0,7
Lithax_obscurus,Trichoptera,25,0,232,50,2,8,90,19,0,32
Lithoglyphus_naticoides,Gastropoda,48,1830,211,255,284,542,784,235,0,248
Lumbriculus_sp.,Oligochaeta,12,0,24,66,10,0,26,47,0,2
Lumbriculus_variegatus,Oligochaeta,0,0,0,0,0,0,0,5,0,0
Lymnaea_sp.,Gastropoda,256,0,1220,1037,1082,727,739,477,0,581
Lymnaea_stagnalis,Gastropoda,7,2,34,75,12,43,62,84,0,72
Lymnaeidae_Gen._sp.,Gastropoda,0,0,0,0,0,0,0,0,0,4
Lype_reducta,Trichoptera,5,0,1,0,2,3,0,0,0,0
Mesovelia_furcata,Hemiptera,0,0,0,20,0,0,0,0,0,0
Micrasema_setiferum_ssp.,Trichoptera,44,0,754,97,538,915,18,336,0,128
Micrasema_sp.,Trichoptera,1,0,0,0,3,0,0,0,0,3
Micronecta_minutissima,Hemiptera,14,0,8,42,1,0,0,4,0,0
Micronecta_sp.,Hemiptera,0,0,1,0,180,11,1,33,0,44
Micropterna_lateralis,Trichoptera,0,0,0,0,0,0,0,0,0,2
Micropterna_sequax,Trichoptera,0,0,0,15,0,0,0,24,0,0
Microtendipes_chloris,Diptera,0,0,0,0,205,0,0,0,0,449
Microvelia_sp.,Hemiptera,7,0,0,0,0,0,1,0,0,0
Molanna_angustata,Trichoptera,43,0,53,87,124,33,5,41,0,28
Molanna_sp.,Trichoptera,1,0,0,0,0,0,0,0,0,0
Muscidae_Gen._sp.,Diptera,14,0,0,0,0,44,12,14,0,2
Musculium_lacustre,Bivalvia,0,0,0,0,0,0,0,0,0,1
Mysidae_Gen._sp.,Mysida,0,8,0,0,0,0,0,0,0,0
Mystacides_azurea,Trichoptera,4,0,10,214,37,125,70,0,0,24
Mystacides_longicornis,Trichoptera,5,0,28,21,68,6,58,50,0,25
Mystacides_nigra,Trichoptera,0,0,28,0,0,0,44,4,0,0
Mystacides_sp.,Trichoptera,0,0,0,0,2,0,0,0,0,0
Nebrioporus_depressus_Ad.,Coleoptera,0,0,0,0,1,0,4,0,0,0
Nebrioporus_sp._Ad.,Coleoptera,0,0,0,0,0,6,0,0,0,0
Nemotaulius_punctatolineatus,Trichoptera,0,0,28,0,0,2,0,31,0,3
Nemoura_cinerea_ssp.,Plecoptera,0,0,2,0,0,0,0,0,0,0
Nemoura_dubitans,Plecoptera,0,0,0,0,2,0,0,0,0,0
Nemoura_sp.,Plecoptera,182,0,37,3,324,201,108,74,0,2
Nemurella_pictetii,Plecoptera,0,0,162,0,0,0,0,0,0,0
Nepa_cinerea,Hemiptera,2,0,26,35,18,4,16,19,0,18
Neureclipsis_bimaculata,Trichoptera,3,0,25,18,90,37,31,100,0,168
Notidobia_ciliaris,Trichoptera,115,0,657,385,145,363,478,293,0,182
Notiphila_riparia,Diptera,0,0,0,64,0,13,0,0,0,0
Notonecta_glauca_ssp.,Hemiptera,4,0,18,11,16,10,37,17,0,26
Notonecta_lutea,Hemiptera,0,0,0,0,0,0,0,0,0,4
Notonecta_sp.,Hemiptera,0,0,0,0,2,2,3,0,0,0
Obesogammarus_crassus,Amphipoda,0,0,0,0,13,304,119,0,0,1500
Ochthebius_sp._Ad.,Coleoptera,0,0,0,0,2,0,0,0,0,0
Odontomyia_sp.,Diptera,0,0,0,0,0,1,0,0,0,0
Oecetis_furva,Trichoptera,0,0,0,24,0,0,0,0,0,0
Oecetis_notata,Trichoptera,0,0,1,0,27,23,0,0,0,0
Oecetis_ochracea,Trichoptera,0,0,2,1,16,6,1,0,0,17
Oecetis_sp.,Trichoptera,0,0,0,0,6,0,15,2,0,0
Oligochaeta_Gen._sp.,Oligochaeta,1803,558,3322,2498,2393,1526,2939,3135,803,3631
Onychogomphus_forcipatus,Odonata,10,0,9,51,49,17,14,14,0,20
Ophiogomphus_cecilia,Odonata,0,0,0,29,23,9,9,0,0,8
Oplodontha_viridula,Diptera,0,0,0,0,0,0,0,0,0,1
Orconectes_limosus,Decapoda,0,0,2,1,0,0,1,0,0,2
Orectochilus_villosus_Ad.,Coleoptera,0,0,0,0,0,17,6,54,0,59
Orthetrum_cancellatum,Odonata,1,0,0,0,0,0,0,0,0,0
Orthocladiinae_Gen._sp.,Diptera,0,0,0,6,472,117,55,26,0,1325
Orthotrichia_costalis,Trichoptera,0,0,6,0,0,0,0,0,0,1092
Oulimnius_sp._Ad.,Coleoptera,0,0,0,0,0,37,0,0,0,0
Oulimnius_troglodytes_Ad.,Coleoptera,0,0,0,0,0,0,0,0,52,50
Oxycera_sp.,Diptera,0,0,0,0,0,1,0,0,0,0
Oxyethira_flavicornis,Trichoptera,0,0,0,14,0,0,0,0,0,49
Oxyethira_sp.,Trichoptera,0,0,4,77,31,88,27,71,0,172
Palpomyia_sp.,Diptera,0,0,0,0,4,0,0,0,0,21
Paraleptophlebia_cincta,Ephemeroptera,53,0,80,628,63,10,22,0,0,40
