taxon_code,taxon_name,taxon_id,group,group2,tachaqua_egg,tachaqua_larva,tachaqua_nymph,tachaqua_adult,tachdisp_aquapass,tachdisp_aquaact,tachdisp_aerpass,tachdisp_aeract,tachfeed_abs,tachfeed_dpf,tachfeed_shr,tachfeed_scr,tachfeed_fif,tachfeed_pie,tachfeed_pre,tachfeed_par,tachfood_mior,tachfood_detl1,tachfood_dpg1,tachfood_limi,tachfood_lima,tachfood_dag1,tachfood_lmic,tachfood_lmac,tachfood_vert,tachlifedur_less1,tachlifedur_gr1,tachloco_flr,tachloco_ssw,tachloco_wsw,tachloco_crw,tachloco_bur,tachloco_int,tachloco_tat,tachloco_pat,tachsize_less0.25,tachsize_0.25to0.5,tachsize_0.5to1,tachsize_1to2,tachsize_2to4,tachsize_4to8,tachsize_gr8,tachrepcyc_less1,tachrepcyc_one,tachrepcyc_gr1,tachrepro_ovo,tachrepro_fie,tachrepro_cie,tachrepro_fic,tachrepro_frc,tachrepro_vec,tachrepro_tec,tachrepro_ase,tachresist_egg,tachresist_coc,tachresist_hou,tachresist_did,tachresist_non,tachrespir_teg,tachrespir_gil,tachrespir_pls,tachrespir_spi,tachrespir_ves
Ampullaceana_balthica;16959,Ampullaceana_balthica,16959,Gastropoda,GAS,3,0,0,3,2,1,0,0,0,0,1,3,0,0,0,0,0,0,3,5,3,1,3,1,0,2,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0
Ampullaceana_lagotis;13443,Ampullaceana_lagotis,13443,Gastropoda,GAS,3,0,0,3,2,1,0,0,0,0,1,3,0,0,0,0,0,0,3,5,3,1,3,1,0,2,3,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0
Anabolia_laevis;4299,Anabolia_laevis,4299,Trichoptera,TRI,3,3,3,0,3,2,0,3,0,1,3,2,0,0,1,0,0,1,3,3,3,0,0,1,0,3,0,0,0,0,5,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,1,2,3,0,0,0
Anabolia_sp.;4301,Anabolia_sp.,4301,Trichoptera,TRI,3,3,3,0,3,2,0,3,0,1,3,2,0,0,1,0,0,1,3,3,3,0,0,1,0,3,0,0,0,0,5,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,1,2,3,0,0,0
Anax_imperator;4308,Anax_imperator,4308,Odonata,ODO,2,3,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,1,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,3,2,0,2,0,0,2,2,1,3,0,0,0
Anax_parthenope;7430,Anax_parthenope,7430,Odonata,ODO,2,3,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,1,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,3,2,0,2,0,0,2,2,1,3,0,0,0
Ancylus_fluviatilis;4310,Ancylus_fluviatilis,4310,Gastropoda,GAS,3,0,0,3,2,1,1,0,0,0,0,3,0,0,0,0,0,0,2,5,2,0,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0
Anisus_sp.;8874,Anisus_sp.,8874,Gastropoda,GAS,3,0,0,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,3,4,3,1,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,1,3,0,3,0,0,0,0
Anisus_spirorbis;4317,Anisus_spirorbis,4317,Gastropoda,GAS,3,0,0,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,3,4,3,1,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,1,3,0,3,0,0,0,0
Anisus_vortex;4318,Anisus_vortex,4318,Gastropoda,GAS,3,0,0,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,3,4,3,1,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,1,3,0,3,0,0,0,0
Anodonta_anatina;7381,Anodonta_anatina,7381,Bivalvia,BIV,3,3,0,3,3,1,2,0,0,0,0,0,3,3,0,3,0,0,3,3,2,0,3,0,3,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0
Anodonta_cygnea;4324,Anodonta_cygnea,4324,Bivalvia,BIV,3,3,0,3,3,1,2,0,0,0,0,0,3,3,0,3,0,0,3,3,2,0,3,0,3,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0
Anodonta_sp.;4326,Anodonta_sp.,4326,Bivalvia,BIV,3,3,0,3,3,1,2,0,0,0,0,0,3,3,0,3,0,0,3,3,2,0,3,0,3,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0
Anopheles_sp.;4328,Anopheles_sp.,4328,Diptera,DIP,1,3,3,0,0,0,2,3,0,2,0,1,0,0,3,0,0,3,0,3,0,0,3,0,0,3,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,3,0,0,1,0,0,0,1,0,0,2,1,0,0,0,3,0
Apatania_auricula;10656,Apatania_auricula,10656,Trichoptera,TRI,2,3,3,0,3,2,0,2,0,1,0,3,0,0,1,0,0,1,1,4,1,0,0,1,0,3,1,0,0,0,5,0,0,1,0,0,0,3,1,0,0,0,1,3,0,0,0,0,3,0,0,3,0,0,0,0,2,1,3,2,0,0,0
Apatania_sp.;4334,Apatania_sp.,4334,Trichoptera,TRI,2,3,3,0,3,2,0,2,0,1,0,3,0,0,1,0,0,1,1,4,1,0,0,1,0,3,1,0,0,0,5,0,0,1,0,0,0,3,1,0,0,0,1,3,0,0,0,0,3,0,0,3,0,0,0,0,2,1,3,2,0,0,0
Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,Hemiptera,HEM,3,3,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,3,3,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
Asellus_aquaticus;8691,Asellus_aquaticus,8691,Crustacea,CRU,3,3,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,1,3,1,1,0,0,0,0,3,1,0,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0
Astacus_leptodactylus;4358,Astacus_leptodactylus,4358,Crustacea,CRU,3,3,0,3,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,2,2,0,3,0,0,1,4,2,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0
Astacus_sp.;4359,Astacus_sp.,4359,Crustacea,CRU,3,3,0,3,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,2,2,0,3,0,0,1,4,2,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0
Athericidae_Gen._sp.;7750,Athericidae_Gen._sp.,7750,Diptera,DIP,0,3,0,0,0.5,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,5,0,1,0,0,0,0,0,1.5,1.5,0,0,0.75,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0
Atherix_ibis;4363,Atherix_ibis,4363,Diptera,DIP,0,3,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,5,0,2,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0
Atherix_sp.;4365,Atherix_sp.,4365,Diptera,DIP,0,3,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,5,0,2,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0
Athripsodes_albifrons;4366,Athripsodes_albifrons,4366,Trichoptera,TRI,3,3,3,0,2,1,1,3,0,0,3,1,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,3,0,0,0
Athripsodes_aterrimus;4367,Athripsodes_aterrimus,4367,Trichoptera,TRI,3,3,3,0,2,1,1,3,0,0,3,1,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,3,0,0,0
Athripsodes_bilineatus_ssp.;21232,Athripsodes_bilineatus_ssp.,21232,Trichoptera,TRI,3,3,3,0,2,1,1,3,0,0,3,1,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,3,0,0,0
Athripsodes_cinereus;4369,Athripsodes_cinereus,4369,Trichoptera,TRI,3,3,3,0,2,1,1,3,0,0,3,1,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,3,0,0,0
Athripsodes_sp.;4371,Athripsodes_sp.,4371,Trichoptera,TRI,3,3,3,0,2,1,1,3,0,0,3,1,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,3,0,0,0
Atrichops_crassipes;4374,Atrichops_crassipes,4374,Diptera,DIP,0,3,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0
Atrichops_sp.;10667,Atrichops_sp.,10667,Diptera,DIP,0,3,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0
Baetidae_Gen._sp.;4380,Baetidae_Gen._sp.,4380,Ephemeroptera,EPH,3,3,0,0,1.9,1.8,1,2.1,0,1.285714286,0.571428571,2.285714286,0,0,0.428571429,0,0,1.571428571,0.571428571,2.571428571,0.428571429,0.142857143,0.285714286,0.714285714,0,3,0,0,0,2.714285714,1.857142857,0.142857143,0.142857143,0,0,0,0,3,0.090909091,0,0,0,0,1.727272727,1.909090909,0.428571429,0.142857143,1.571428571,1.285714286,0,0,0,0,1.285714286,0,0,0,1.857142857,1,2,0,0,0
Baetis_digitatus;4394,Baetis_digitatus,4394,Ephemeroptera,EPH,3,3,0,0,3,2,1,3,0,1,0,3,0,0,0,0,0,2,2,5,1,1,0,0,0,3,0,0,0,3,4,0,1,0,0,0,0,3,1,0,0,0,0,2,3,0,0,1,3,0,0,0,0,2,0,0,0,2,1,2,0,0,0
Baetis_fuscatus;4397,Baetis_fuscatus,4397,Ephemeroptera,EPH,3,3,0,0,3,2,1,3,0,1,0,3,0,0,0,0,0,2,2,5,1,1,0,0,0,3,0,0,0,3,4,0,1,0,0,0,0,3,1,0,0,0,0,2,3,0,0,1,3,0,0,0,0,2,0,0,0,2,1,2,0,0,0
Baetis_rhodani;4415,Baetis_rhodani,4415,Ephemeroptera,EPH,3,3,0,0,3,2,1,3,0,1,0,3,0,0,0,0,0,2,2,5,1,1,0,0,0,3,0,0,0,3,4,0,1,0,0,0,0,3,1,0,0,0,0,2,3,0,0,1,3,0,0,0,0,2,0,0,0,2,1,2,0,0,0
Baetis_scambus;4416,Baetis_scambus,4416,Ephemeroptera,EPH,3,3,0,0,3,2,1,3,0,1,0,3,0,0,0,0,0,2,2,5,1,1,0,0,0,3,0,0,0,3,4,0,1,0,0,0,0,3,1,0,0,0,0,2,3,0,0,1,3,0,0,0,0,2,0,0,0,2,1,2,0,0,0
Baetis_sp.;4419,Baetis_sp.,4419,Ephemeroptera,EPH,3,3,0,0,3,2,1,3,0,1,0,3,0,0,0,0,0,2,2,5,1,1,0,0,0,3,0,0,0,3,4,0,1,0,0,0,0,3,1,0,0,0,0,2,3,0,0,1,3,0,0,0,0,2,0,0,0,2,1,2,0,0,0
Baetis_tricolor;4424,Baetis_tricolor,4424,Ephemeroptera,EPH,3,3,0,0,3,2,1,3,0,1,0,3,0,0,0,0,0,2,2,5,1,1,0,0,0,3,0,0,0,3,4,0,1,0,0,0,0,3,1,0,0,0,0,2,3,0,0,1,3,0,0,0,0,2,0,0,0,2,1,2,0,0,0
Bathyomphalus_contortus;4433,Bathyomphalus_contortus,4433,Gastropoda,GAS,3,0,0,3,2,1,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,1,0,0,0,3,0,0,1,0,3,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,3,0,0,0,0
Beraea_pullata;4441,Beraea_pullata,4441,Trichoptera,TRI,3,2,3,0,0,1,1,1,0,1,3,0,0,0,0,0,0,1,2,3,0,2,0,0,0,3,0,0,0,0,5,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,3,0,0,0,0
Beraeodes_minutus;4444,Beraeodes_minutus,4444,Trichoptera,TRI,3,3,3,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,2,3,0,2,0,0,0,2,0,0,0,0,5,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,NA,NA,NA,NA,NA,2,3,0,0,0
Berosus_sp._Ad.;9567,Berosus_sp._Ad.,9567,Coleoptera,COL,3,3,0,2,0,1,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,1,0,1,3,1,0,3,3,0,0,0,0,0,1,3,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,1,3,0
Bezzia_sp.;4452,Bezzia_sp.,4452,Diptera,DIP,0.333333333,2.666666667,2,0,1.5,0.5,0,2,0,1,0.666666667,0.666666667,0,0,1,0,0,0.333333333,0.666666667,3,0.333333333,0.333333333,1.333333333,0.666666667,0,3,0,0,0.666666667,1,3,1.333333333,0,0,0,0,0.75,1,2.25,0,0,0,0,2,1.5,0,0,0.333333333,3,0,0,0,0,0.666666667,0,0,0,3,0,3,0,0,0
Bithynia_leachii_ssp.;19308,Bithynia_leachii_ssp.,19308,Gastropoda,GAS,3,0,0,3,2,1,0,0,0,0,0,1,2,0,0,0,0,1,2,5,1,1,2,1,0,3,3,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,3,0,0,0
Bithynia_tentaculata;4462,Bithynia_tentaculata,4462,Gastropoda,GAS,3,0,0,3,2,1,0,0,0,0,0,1,2,0,0,0,0,1,2,5,1,1,2,1,0,3,3,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,3,0,0,0
Bithynia_transsilvanica;16772,Bithynia_transsilvanica,16772,Gastropoda,GAS,3,0,0,3,2,1,0,0,0,0,0,1,2,0,0,0,0,1,2,5,1,1,2,1,0,3,3,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,3,0,0,0
Borysthenia_naticina;4471,Borysthenia_naticina,4471,Gastropoda,GAS,3,0,0,3,2,1,0,0,0,0,1,2,2,0,0,0,0,2,3,5,3,1,1,0,0,3,2,0,0,0,2,3,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,3,0,0,0
Brachycentrus_maculatus;6184,Brachycentrus_maculatus,6184,Trichoptera,TRI,3,3,3,0,0,1,1,2,0,0,2,2,3,0,0,0,0,3,2,2,3,0,1,0,0,3,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,2,0,0,0
Brachycentrus_sp.;4480,Brachycentrus_sp.,4480,Trichoptera,TRI,3,3,3,0,0,1,1,2,0,0,2,2,3,0,1,0,0,1,1,2,3,0,2,0,0,3,0,0,0,0,2,0,0,3,0,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,2,0,0,0
Brachycentrus_subnubilus;4481,Brachycentrus_subnubilus,4481,Trichoptera,TRI,3,3,3,0,0,1,1,2,0,0,2,2,3,0,1,0,0,1,1,2,3,0,2,0,0,3,0,0,0,0,2,0,0,3,0,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,2,0,0,0
Brachycercus_harrisella;4482,Brachycercus_harrisella,4482,Ephemeroptera,EPH,3,3,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0
Brachytron_pratense;4491,Brachytron_pratense,4491,Odonata,ODO,2,3,0,0,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,1,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,3,0,0,0
Brillia_sp.;4497,Brillia_sp.,4497,Diptera,DIP,0,3,3,0,1.857142857,1,1.571428571,1,0,1.5,1,1.25,0.75,0,1.75,0.25,0.25,2.5,0.5,1.5,0.5,0.25,1.75,1.5,0,3,0,0,0,1.75,2.5,1.5,0.75,1,0,0,0.857142857,2.714285714,1.142857143,0.285714286,0,0,0,1.428571429,2.142857143,0.5,0,0,1,3,0,0,0,0,0,0,0.5,3,3,1,0,0,0
Brychius_elevatus_Ad.;12428,Brychius_elevatus_Ad.,12428,Coleoptera,COL,3,3,0,2,2,1,0,3,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,1,3,1,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0
